Block Row,Block Column,Status
30,8,Same
30,9,Same
30,10,Same
30,11,Same
30,12,Same
30,13,Same
30,14,Same
30,15,Restored
30,16,Restored
30,17,Restored
30,18,Restored
30,19,Restored
30,20,Restored
30,21,Restored
30,22,Restored
30,23,Restored
30,24,Restored
30,25,Restored
30,26,Restored
30,27,Same
30,28,Restored
30,29,Restored
30,30,Restored
30,31,Same
30,32,Restored
30,33,Same
30,34,Same
30,35,Restored
30,36,Same
30,37,Same
30,38,Same
30,39,Restored
30,40,Restored
30,41,Restored
30,42,Restored
30,43,Restored
30,44,Restored
30,45,Restored
30,46,Restored
30,47,Restored
30,48,Same
30,49,Same
30,50,Restored
30,51,Restored
30,52,Restored
30,53,Restored
30,54,Restored
30,55,Restored
30,56,Restored
30,57,Same
30,58,Same
30,59,Same
30,60,Same
30,61,Same
30,62,Same
30,63,Same
31,0,Same
31,1,Restored
31,2,Same
31,3,Restored
31,4,Restored
31,5,Restored
31,6,Same
31,7,Same
31,8,Same
31,9,Same
31,10,Same
31,11,Same
31,12,Same
31,13,Same
31,14,Same
31,15,Restored
31,16,Restored
31,17,Restored
31,18,Restored
31,19,Same
31,20,Restored
31,21,Restored
31,22,Restored
31,23,Restored
31,24,Same
31,25,Same
31,26,Same
31,27,Same
31,28,Same
31,29,Restored
31,30,Restored
31,31,Restored
31,32,Restored
31,33,Same
31,34,Same
31,35,Restored
31,36,Restored
31,37,Restored
31,38,Same
31,39,Same
31,40,Restored
31,41,Restored
31,42,Restored
31,43,Restored
31,44,Restored
31,45,Restored
31,46,Restored
31,47,Restored
31,48,Restored
31,49,Restored
31,50,Restored
31,51,Restored
31,52,Restored
31,53,Same
31,54,Restored
31,55,Restored
31,56,Restored
31,57,Restored
31,58,Same
31,59,Same
31,60,Same
31,61,Same
31,62,Same
31,63,Same
32,0,Same
32,1,Restored
32,2,Same
32,3,Same
32,4,Same
32,5,Restored
32,6,Restored
32,7,Restored
32,8,Same
32,9,Same
32,10,Same
32,11,Restored
32,12,Restored
32,13,Restored
32,14,Restored
32,15,Restored
32,16,Restored
32,17,Restored
32,18,Restored
32,19,Same
32,20,Restored
32,21,Restored
32,22,Same
32,23,Same
32,24,Same
32,25,Same
32,26,Same
32,27,Same
32,28,Same
32,29,Same
32,30,Same
32,31,Same
32,32,Restored
32,33,Same
32,34,Same
32,35,Restored
32,36,Same
32,37,Restored
32,38,Same
32,39,Same
32,40,Restored
32,41,Restored
32,42,Restored
32,43,Restored
32,44,Restored
32,45,Restored
32,46,Restored
32,47,Same
32,48,Restored
32,49,Restored
32,50,Restored
32,51,Restored
32,52,Restored
32,53,Restored
32,54,Restored
32,55,Restored
32,56,Restored
32,57,Restored
32,58,Same
32,59,Same
32,60,Same
32,61,Restored
32,62,Same
32,63,Same
33,0,Same
33,1,Restored
33,2,Same
33,3,Same
33,4,Same
33,5,Same
33,6,Same
33,7,Same
33,8,Restored
33,9,Restored
33,10,Restored
33,11,Restored
33,12,Same
33,13,Restored
33,14,Restored
33,15,Restored
33,16,Restored
33,17,Restored
33,18,Restored
33,19,Restored
33,20,Restored
33,21,Same
33,22,Same
33,23,Same
33,24,Same
33,25,Same
33,26,Restored
33,27,Same
33,28,Same
33,29,Same
33,30,Same
33,31,Same
33,32,Same
33,33,Same
33,34,Same
33,35,Same
33,36,Restored
33,37,Same
33,38,Same
33,39,Same
33,40,Same
33,41,Same
33,42,Same
33,43,Restored
33,44,Restored
33,45,Same
33,46,Restored
33,47,Same
33,48,Restored
33,49,Restored
33,50,Restored
33,51,Restored
33,52,Restored
33,53,Restored
33,54,Restored
33,55,Same
33,56,Restored
33,57,Restored
33,58,Restored
33,59,Same
33,60,Same
33,61,Same
33,62,Restored
33,63,Restored
34,0,Restored
34,1,Restored
34,2,Same
34,3,Same
34,4,Same
34,5,Same
34,6,Same
34,7,Same
34,8,Same
34,9,Same
34,10,Restored
34,11,Restored
34,12,Restored
34,13,Restored
34,14,Restored
34,15,Restored
34,16,Same
34,17,Same
34,18,Restored
34,19,Restored
34,20,Restored
34,21,Same
34,22,Same
34,23,Restored
34,24,Restored
34,25,Restored
34,26,Restored
34,27,Same
34,28,Same
34,29,Same
34,30,Same
34,31,Same
34,32,Same
34,33,Same
34,34,Same
34,35,Same
34,36,Same
34,37,Same
34,38,Same
34,39,Same
34,40,Same
34,41,Restored
34,42,Restored
34,43,Restored
34,44,Restored
34,45,Same
34,46,Same
34,47,Restored
34,48,Restored
34,49,Restored
34,50,Restored
34,51,Same
34,52,Restored
34,53,Restored
34,54,Restored
34,55,Restored
34,56,Restored
34,57,Same
34,58,Same
34,59,Restored
34,60,Restored
34,61,Same
34,62,Same
34,63,Restored
35,0,Restored
35,1,Restored
35,2,Same
35,3,Same
35,4,Same
35,5,Same
35,6,Same
35,7,Same
35,8,Same
35,9,Restored
35,10,Restored
35,11,Restored
35,12,Restored
35,13,Restored
35,14,Restored
35,15,Restored
35,16,Same
35,17,Same
35,18,Restored
35,19,Restored
35,20,Restored
35,21,Restored
35,22,Restored
35,23,Restored
35,24,Restored
35,25,Restored
35,26,Restored
35,27,Restored
35,28,Same
35,29,Same
35,30,Same
35,31,Same
35,32,Same
35,33,Same
35,34,Same
35,35,Same
35,36,Same
35,37,Same
35,38,Same
35,39,Same
35,40,Same
35,41,Same
35,42,Same
35,43,Restored
35,44,Same
35,45,Restored
35,46,Same
35,47,Restored
35,48,Restored
35,49,Restored
35,50,Restored
35,51,Restored
35,52,Restored
35,53,Restored
35,54,Restored
35,55,Restored
35,56,Restored
35,57,Restored
35,58,Restored
35,59,Restored
35,60,Restored
35,61,Same
35,62,Same
35,63,Same
36,0,Restored
36,1,Restored
36,2,Restored
36,3,Restored
36,4,Same
36,5,Same
36,6,Same
36,7,Same
36,8,Same
36,9,Restored
36,10,Restored
36,11,Restored
36,12,Restored
36,13,Restored
36,14,Restored
36,15,Restored
36,16,Restored
36,17,Restored
36,18,Restored
36,19,Restored
36,20,Restored
36,21,Restored
36,22,Restored
36,23,Same
36,24,Same
36,25,Restored
36,26,Restored
36,27,Restored
36,28,Restored
36,29,Same
36,30,Same
36,31,Same
36,32,Same
36,33,Same
36,34,Same
36,35,Same
36,36,Same
36,37,Same
36,38,Same
36,39,Same
36,40,Same
36,41,Same
36,42,Same
36,43,Same
36,44,Restored
36,45,Same
36,46,Same
36,47,Same
36,48,Restored
36,49,Restored
36,50,Restored
36,51,Restored
36,52,Restored
36,53,Restored
36,54,Restored
36,55,Restored
36,56,Restored
36,57,Restored
36,58,Restored
36,59,Same
36,60,Same
36,61,Same
36,62,Same
36,63,Same
37,0,Restored
37,1,Same
37,2,Restored
37,3,Restored
37,4,Restored
37,5,Restored
37,6,Same
37,7,Same
37,8,Restored
37,9,Same
37,10,Restored
37,11,Same
37,12,Restored
37,13,Restored
37,14,Restored
37,15,Restored
37,16,Restored
37,17,Same
37,18,Restored
37,19,Restored
37,20,Same
37,21,Same
37,22,Restored
37,23,Restored
37,24,Same
37,25,Restored
37,26,Same
37,27,Same
37,28,Restored
37,29,Same
37,30,Same
37,31,Same
37,32,Same
37,33,Same
37,34,Same
37,35,Restored
37,36,Same
37,37,Same
37,38,Same
37,39,Same
37,40,Same
37,41,Same
37,42,Same
37,43,Same
37,44,Restored
37,45,Same
37,46,Same
37,47,Same
37,48,Restored
37,49,Restored
37,50,Restored
37,51,Restored
37,52,Restored
37,53,Restored
37,54,Same
37,55,Restored
37,56,Restored
37,57,Restored
37,58,Same
37,59,Same
37,60,Same
37,61,Same
37,62,Same
37,63,Same
38,0,Same
38,1,Same
38,2,Restored
38,3,Same
38,4,Restored
38,5,Restored
38,6,Restored
38,7,Restored
38,8,Restored
38,9,Restored
38,10,Restored
38,11,Restored
38,12,Same
38,13,Same
38,14,Restored
38,15,Restored
38,16,Restored
38,17,Restored
38,18,Restored
38,19,Restored
38,20,Restored
38,21,Restored
38,22,Restored
38,23,Restored
38,24,Restored
38,25,Restored
38,26,Restored
38,27,Restored
38,28,Restored
38,29,Same
38,30,Same
38,31,Same
38,32,Same
38,33,Same
38,34,Same
38,35,Same
38,36,Same
38,37,Same
38,38,Same
38,39,Same
38,40,Same
38,41,Same
38,42,Same
38,43,Same
38,44,Same
38,45,Restored
38,46,Same
38,47,Restored
38,48,Restored
38,49,Restored
38,50,Restored
38,51,Restored
38,52,Restored
38,53,Restored
38,54,Restored
38,55,Restored
38,56,Restored
38,57,Same
38,58,Same
38,59,Same
38,60,Same
38,61,Same
38,62,Same
38,63,Same
39,0,Restored
39,1,Same
39,2,Restored
39,3,Restored
39,4,Restored
39,5,Restored
39,6,Restored
39,7,Restored
39,8,Restored
39,9,Restored
39,10,Restored
39,11,Restored
39,12,Same
39,13,Same
39,14,Restored
39,15,Restored
39,16,Restored
39,17,Restored
39,18,Restored
39,19,Same
39,20,Same
39,21,Restored
39,22,Restored
39,23,Restored
39,24,Restored
39,25,Restored
39,26,Restored
39,27,Restored
39,28,Restored
39,29,Same
39,30,Same
39,31,Same
39,32,Same
39,33,Same
39,34,Same
39,35,Same
39,36,Same
39,37,Same
39,38,Same
39,39,Same
39,40,Same
39,41,Same
39,42,Same
39,43,Same
39,44,Same
39,45,Same
39,46,Restored
39,47,Restored
39,48,Restored
39,49,Same
39,50,Restored
39,51,Restored
39,52,Restored
39,53,Restored
39,54,Restored
39,55,Restored
39,56,Same
39,57,Same
39,58,Same
39,59,Same
39,60,Restored
39,61,Same
39,62,Same
39,63,Same
40,0,Restored
40,1,Restored
40,2,Restored
40,3,Restored
40,4,Restored
40,5,Restored
40,6,Restored
40,7,Restored
40,8,Restored
40,9,Restored
40,10,Restored
40,11,Same
40,12,Same
40,13,Same
40,14,Restored
40,15,Restored
40,16,Same
40,17,Restored
40,18,Restored
40,19,Restored
40,20,Restored
40,21,Restored
40,22,Restored
40,23,Restored
40,24,Restored
40,25,Restored
40,26,Same
40,27,Restored
40,28,Restored
40,29,Same
40,30,Same
40,31,Same
40,32,Same
40,33,Same
40,34,Same
40,35,Same
40,36,Same
40,37,Same
40,38,Same
40,39,Same
40,40,Same
40,41,Same
40,42,Same
40,43,Same
40,44,Same
40,45,Same
40,46,Restored
40,47,Same
40,48,Restored
40,49,Restored
40,50,Restored
40,51,Restored
40,52,Same
40,53,Same
40,54,Same
40,55,Restored
40,56,Same
40,57,Same
40,58,Same
40,59,Same
40,60,Restored
40,61,Same
40,62,Restored
40,63,Same
41,0,Restored
41,1,Restored
41,2,Restored
41,3,Restored
41,4,Restored
41,5,Restored
41,6,Restored
41,7,Restored
41,8,Restored
41,9,Restored
41,10,Restored
41,11,Restored
41,12,Restored
41,13,Restored
41,14,Restored
41,15,Restored
41,16,Restored
41,17,Restored
41,18,Restored
41,19,Restored
41,20,Restored
41,21,Same
41,22,Same
41,23,Same
41,24,Same
41,25,Same
41,26,Same
41,27,Same
41,28,Restored
41,29,Same
41,30,Same
41,31,Same
41,32,Same
41,33,Same
41,34,Same
41,35,Same
41,36,Same
41,37,Same
41,38,Same
41,39,Same
41,40,Same
41,41,Same
41,42,Same
41,43,Same
41,44,Restored
41,45,Restored
41,46,Restored
41,47,Restored
41,48,Restored
41,49,Restored
41,50,Restored
41,51,Restored
41,52,Same
41,53,Same
41,54,Same
41,55,Same
41,56,Restored
41,57,Same
41,58,Same
41,59,Same
41,60,Restored
41,61,Restored
41,62,Restored
41,63,Same
42,0,Restored
42,1,Restored
42,2,Restored
42,3,Restored
42,4,Restored
42,5,Same
42,6,Restored
42,7,Restored
42,8,Restored
42,9,Restored
42,10,Restored
42,11,Same
42,12,Restored
42,13,Restored
42,14,Restored
42,15,Restored
42,16,Restored
42,17,Restored
42,18,Restored
42,19,Restored
42,20,Same
42,21,Same
42,22,Same
42,23,Same
42,24,Same
42,25,Same
42,26,Same
42,27,Restored
42,28,Same
42,29,Same
42,30,Same
42,31,Same
42,32,Restored
42,33,Same
42,34,Same
42,35,Same
42,36,Same
42,37,Same
42,38,Same
42,39,Same
42,40,Same
42,41,Same
42,42,Same
42,43,Restored
42,44,Restored
42,45,Restored
42,46,Same
42,47,Restored
42,48,Restored
42,49,Restored
42,50,Restored
42,51,Same
42,52,Same
42,53,Same
42,54,Same
42,55,Same
42,56,Restored
42,57,Restored
42,58,Same
42,59,Same
42,60,Same
42,61,Restored
42,62,Same
42,63,Same
43,0,Restored
43,1,Restored
43,2,Restored
43,3,Restored
43,4,Restored
43,5,Restored
43,6,Restored
43,7,Restored
43,8,Restored
43,9,Same
43,10,Restored
43,11,Same
43,12,Same
43,13,Restored
43,14,Restored
43,15,Restored
43,16,Restored
43,17,Same
43,18,Same
43,19,Same
43,20,Restored
43,21,Same
43,22,Same
43,23,Same
43,24,Same
43,25,Same
43,26,Same
43,27,Same
43,28,Restored
43,29,Restored
43,30,Same
43,31,Restored
43,32,Same
43,33,Restored
43,34,Same
43,35,Same
43,36,Same
43,37,Same
43,38,Same
43,39,Same
43,40,Same
43,41,Same
43,42,Same
43,43,Restored
43,44,Restored
43,45,Restored
43,46,Restored
43,47,Restored
43,48,Restored
43,49,Same
43,50,Restored
43,51,Restored
43,52,Same
43,53,Same
43,54,Same
43,55,Restored
43,56,Restored
43,57,Restored
43,58,Restored
43,59,Restored
43,60,Same
43,61,Same
43,62,Same
43,63,Same
44,0,Restored
44,1,Restored
44,2,Restored
44,3,Restored
44,4,Restored
44,5,Restored
44,6,Restored
44,7,Restored
44,8,Restored
44,9,Restored
44,10,Restored
44,11,Restored
44,12,Restored
44,13,Restored
44,14,Restored
44,15,Same
44,16,Restored
44,17,Restored
44,18,Restored
44,19,Restored
44,20,Restored
44,21,Restored
44,22,Same
44,23,Same
44,24,Same
44,25,Same
44,26,Restored
44,27,Restored
44,28,Same
44,29,Same
44,30,Same
44,31,Same
44,32,Restored
44,33,Restored
44,34,Same
44,35,Same
44,36,Same
44,37,Same
44,38,Restored
44,39,Restored
44,40,Same
44,41,Same
44,42,Same
44,43,Restored
44,44,Same
44,45,Restored
44,46,Restored
44,47,Restored
44,48,Restored
44,49,Same
44,50,Restored
44,51,Same
44,52,Same
44,53,Same
44,54,Same
44,55,Same
44,56,Restored
44,57,Restored
44,58,Restored
44,59,Restored
44,60,Restored
44,61,Same
44,62,Same
44,63,Same
45,0,Restored
45,1,Restored
45,2,Restored
45,3,Restored
45,4,Restored
45,5,Restored
45,6,Restored
45,7,Restored
45,8,Restored
45,9,Restored
45,10,Restored
45,11,Restored
45,12,Restored
45,13,Restored
45,14,Restored
45,15,Same
45,16,Restored
45,17,Restored
45,18,Restored
45,19,Restored
45,20,Restored
45,21,Restored
45,22,Restored
45,23,Same
45,24,Same
45,25,Same
45,26,Same
45,27,Restored
45,28,Same
45,29,Same
45,30,Same
45,31,Same
45,32,Same
45,33,Same
45,34,Same
45,35,Same
45,36,Same
45,37,Restored
45,38,Same
45,39,Restored
45,40,Same
45,41,Same
45,42,Same
45,43,Same
45,44,Same
45,45,Restored
45,46,Restored
45,47,Same
45,48,Restored
45,49,Restored
45,50,Restored
45,51,Same
45,52,Same
45,53,Same
45,54,Same
45,55,Same
45,56,Same
45,57,Restored
45,58,Restored
45,59,Restored
45,60,Restored
45,61,Restored
45,62,Same
45,63,Same
46,0,Restored
46,1,Restored
46,2,Restored
46,3,Restored
46,4,Same
46,5,Same
46,6,Restored
46,7,Restored
46,8,Restored
46,9,Restored
46,10,Restored
46,11,Restored
46,12,Restored
46,13,Restored
46,14,Restored
46,15,Same
46,16,Same
46,17,Restored
46,18,Restored
46,19,Same
46,20,Restored
46,21,Restored
46,22,Restored
46,23,Same
46,24,Same
46,25,Same
46,26,Same
46,27,Same
46,28,Same
46,29,Same
46,30,Same
46,31,Same
46,32,Same
46,33,Same
46,34,Same
46,35,Same
46,36,Same
46,37,Same
46,38,Restored
46,39,Restored
46,40,Restored
46,41,Restored
46,42,Same
46,43,Same
46,44,Same
46,45,Restored
46,46,Restored
46,47,Same
46,48,Same
46,49,Restored
46,50,Same
46,51,Same
46,52,Same
46,53,Same
46,54,Same
46,55,Same
46,56,Same
46,57,Same
46,58,Restored
46,59,Restored
46,60,Restored
46,61,Restored
46,62,Restored
46,63,Same
47,0,Restored
47,1,Restored
47,2,Restored
47,3,Restored
47,4,Restored
47,5,Same
47,6,Restored
47,7,Same
47,8,Restored
47,9,Restored
47,10,Restored
47,11,Restored
47,12,Restored
47,13,Restored
47,14,Restored
47,15,Same
47,16,Same
47,17,Restored
47,18,Restored
47,19,Restored
47,20,Restored
47,21,Restored
47,22,Restored
47,23,Same
47,24,Same
47,25,Same
47,26,Same
47,27,Restored
47,28,Restored
47,29,Same
47,30,Same
47,31,Same
47,32,Same
47,33,Same
47,34,Same
47,35,Same
47,36,Same
47,37,Same
47,38,Restored
47,39,Same
47,40,Restored
47,41,Same
47,42,Restored
47,43,Same
47,44,Same
47,45,Same
47,46,Restored
47,47,Restored
47,48,Restored
47,49,Restored
47,50,Same
47,51,Same
47,52,Same
47,53,Same
47,54,Same
47,55,Same
47,56,Same
47,57,Restored
47,58,Restored
47,59,Restored
47,60,Restored
47,61,Restored
47,62,Restored
47,63,Same
